line_item_id,order_id,completed_at,user_id,quantity,price,style_id,order_channel,order_channel_category
17415233,3537185,2017-09-10 18:42:50,629892,1,68.00,944,,direct
19965123,4011296,2017-12-26 16:33:11,1471993,1,235.00,584,,direct
16346863,3357963,2017-07-10 05:00:47,1832966,1,32.00,504,,direct
19013512,3803378,2017-11-20 13:47:38,1998069,1,28.00,443,,direct
12625584,2522024,2016-09-15 16:59:12,1492231,1,65.00,453,,direct
16833294,3441963,2017-08-12 11:35:32,1214154,1,32.00,570,,organic search
12250169,2470436,2016-08-11 10:13:31,1237370,1,40.00,546,,email
17392159,3536592,2017-09-10 15:54:18,2200849,1,16.00,475,,organic search
17764425,3602446,2017-09-30 00:09:11,1695196,1,58.00,778,,direct
18839064,3774373,2017-11-14 21:25:27,2458182,1,68.00,908,,direct
13559173,2678370,2016-11-29 05:25:45,1606104,1,98.00,638,,direct
13878365,2784920,2016-12-16 08:23:33,1309266,1,98.00,693,,email
15541400,3166952,2017-05-04 07:57:17,1647435,1,125.00,819,,direct
17162403,3495227,2017-08-31 18:00:41,1483528,1,98.00,550,,organic search
12404688,2491102,2016-08-26 09:18:42,1469275,1,58.00,505,,direct
13521515,2670201,2016-11-26 04:08:46,1586387,1,98.00,638,,direct
14560425,2965114,2017-02-11 10:28:59,1739785,1,75.00,692,,direct
16405182,3356185,2017-07-09 14:38:48,946756,1,88.00,514,,organic search
15839756,3229637,2017-05-22 21:46:10,1887427,1,22.00,474,,direct
15227723,3087871,2017-04-10 18:27:22,1433249,1,115.00,782,,organic search
14461719,2947067,2017-02-02 08:28:42,1739804,1,78.00,633,,other
19498550,3901713,2017-12-09 12:06:32,1679465,1,100.00,913,,email
19725282,3964090,2017-12-18 12:18:51,1441162,1,28.00,554,,organic search
18194256,3701710,2017-10-27 18:25:38,2027835,1,85.00,613,,organic search
19399116,3891841,2017-12-07 13:48:22,1870788,1,110.00,781,,direct
18558421,3725867,2017-11-03 22:03:06,2417475,1,175.00,732,,organic search
19885352,3997671,2017-12-26 05:58:31,2641793,1,36.00,752,,email
14497982,2953631,2017-02-06 13:13:23,1095226,1,58.00,727,,direct
15932045,3249159,2017-05-31 13:15:04,1970208,1,98.00,550,,direct
15755990,3203728,2017-05-17 20:40:11,1941071,1,55.00,493,,direct
12475315,2501261,2016-09-02 08:51:00,1345616,1,78.00,503,,direct
15903455,3244594,2017-05-28 20:41:21,1947978,1,55.00,841,,direct
14981984,3041741,2017-03-23 16:16:05,1613141,1,85.00,780,,direct
16106061,3293696,2017-06-19 13:40:22,1393619,1,175.00,732,,email
16440851,3366767,2017-07-12 07:54:54,2078941,1,75.00,811,,other
13222840,2611470,2016-11-03 13:31:57,1283093,1,18.00,475,,other
15535503,3165872,2017-05-03 20:18:55,1894058,1,58.00,527,,direct
19398530,3877283,2017-12-05 07:08:45,1314206,1,68.00,435,,email
19458952,3892132,2017-12-07 14:42:47,925461,1,20.00,771,,organic search
17681526,3577689,2017-09-22 16:31:33,1855667,1,88.00,907,,other
12885101,2559640,2016-10-07 09:55:25,1444350,1,78.00,580,,organic search
12247740,2470004,2016-08-11 08:15:12,535541,1,18.00,475,,direct
18270186,3676029,2017-10-20 11:34:08,778408,1,22.00,949,,direct
19768249,3977226,2017-12-20 12:12:41,2624032,1,65.00,871,,organic search
19998814,4029499,2017-12-29 08:28:29,2494158,1,38.00,731,,direct
17976302,3626876,2017-10-07 17:35:51,1491191,1,68.00,909,,organic search
12679355,2529135,2016-09-20 08:42:00,500695,1,175.00,563,,direct
19133539,3824909,2017-11-24 21:40:16,2095978,1,20.00,771,,organic search
13698942,2712269,2016-12-08 13:32:47,1068144,1,58.00,657,,other
16378663,3348892,2017-07-07 10:35:32,1930156,1,48.00,768,,organic search
14737104,3092079,2017-04-11 18:07:48,1051212,1,68.00,490,,direct
15330670,3115447,2017-04-17 03:21:14,1907165,1,85.00,528,,organic search
14895719,3026178,2017-03-15 15:36:14,1679443,1,85.00,780,,email
19384847,3874458,2017-12-04 17:44:58,1805176,1,88.00,564,,direct
14145187,2876898,2016-12-30 11:09:37,1571756,1,88.00,612,,organic search
16645639,3410393,2017-07-29 17:47:11,2105795,1,15.00,906,,email
14166514,2881753,2017-01-02 08:45:59,1645067,1,98.00,597,,email
14174120,2883065,2017-01-03 00:34:11,1664494,1,22.00,480,,direct
12068953,2440573,2016-07-22 11:24:02,1434675,1,80.00,539,,direct
20009385,4019285,2017-12-27 13:03:02,2653381,1,53.00,469,,direct
12324316,2479995,2016-08-18 14:25:51,1395984,1,48.00,543,,direct
14385178,2964280,2017-02-10 21:51:15,1716923,1,175.00,732,,direct
11481295,2360502,2016-05-25 13:55:26,1412171,1,85.00,528,,direct
13765166,2738723,2016-12-11 11:17:40,1622879,1,155.00,647,,direct
17450133,3541919,2017-09-12 02:08:17,2251980,1,22.00,771,,direct
16163877,3299434,2017-06-21 15:39:41,2005283,1,88.00,690,,organic search
15073301,3057088,2017-03-31 06:26:43,1862312,1,68.00,740,,organic search
12874971,2557900,2016-10-06 09:26:57,1517298,1,175.00,563,,direct
17552314,3557218,2017-09-16 08:03:23,2264661,1,28.00,894,,direct
20086833,4034531,2017-12-30 08:21:17,1855195,1,78.00,610,,email
13121995,2594998,2016-10-27 17:16:14,1458411,1,68.00,713,,direct
15528200,3164209,2017-05-03 10:14:25,1294149,1,65.00,490,,email
15442464,3139950,2017-04-26 09:25:22,1501188,1,50.00,827,,email
19126467,3823776,2017-11-24 18:13:20,2496584,1,98.00,876,,direct
19236056,3844974,2017-11-28 17:23:32,2392654,1,68.00,909,,direct
11920926,2418004,2016-07-08 13:36:46,999809,1,145.00,500,,email
16645270,3414696,2017-07-31 17:21:56,2042436,1,68.00,777,,organic search
18326874,3685373,2017-10-23 11:15:30,2056935,1,16.00,475,,email
17990372,3629006,2017-10-08 15:38:12,2331597,1,68.00,908,,direct
16240211,3315814,2017-06-26 14:20:32,1467039,1,60.00,797,,direct
17673021,3576075,2017-09-22 09:05:55,1977775,1,25.00,862,,direct
14061819,2863092,2016-12-26 11:34:11,480706,1,39.00,499,,email
13226906,2611393,2016-11-03 12:35:55,414473,1,88.00,608,,direct
16732763,3425067,2017-08-05 09:20:20,2113340,1,70.00,522,,direct
18923622,3790426,2017-11-17 11:33:57,1388134,1,140.00,651,,direct
20048041,4026850,2017-12-28 18:50:06,2154147,1,100.00,648,,other
14957146,3037749,2017-03-21 20:07:50,1531709,1,16.00,475,,email
16095844,3285629,2017-06-15 17:33:05,2026092,1,25.00,850,,organic search
19511853,3904812,2017-12-10 06:32:17,2430340,1,100.00,642,,direct
14599370,2972751,2017-02-14 17:30:17,1465573,1,68.00,715,,direct
18414735,3700637,2017-10-27 11:56:33,1294149,1,130.00,929,,other
13345977,2639640,2016-11-13 09:15:32,1429978,1,175.00,632,,email
15119949,3064759,2017-04-04 06:35:03,1872106,1,16.00,771,,organic search
14783153,3005124,2017-03-06 06:13:31,1811195,1,45.00,735,,email
18099585,3680075,2017-10-21 18:16:06,1728817,1,55.00,835,,other
11991907,2428949,2016-07-14 21:41:48,1439926,1,65.00,453,,direct
15576220,3173652,2017-05-06 20:43:35,1376170,1,78.00,491,,direct
17235868,3506166,2017-09-05 15:59:19,2226965,1,28.00,887,,organic search
19290980,3855506,2017-12-01 08:04:27,2300217,1,165.00,916,,email
14975833,3040789,2017-03-23 12:00:24,1549032,1,58.00,716,,email
18670654,3748765,2017-11-09 14:39:53,2438604,1,225.00,600,,organic search
19613405,3932459,2017-12-13 19:07:01,2275134,1,115.00,1011,,other
18443904,3705417,2017-10-29 09:41:23,1566047,1,100.00,650,,email
17814930,3599321,2017-09-29 06:05:52,1096080,1,40.00,752,,direct
12963215,2607159,2016-11-01 19:31:44,1361832,1,155.00,647,,organic search
18697277,3750280,2017-11-10 00:02:17,2439759,1,68.00,908,,direct
16857571,3445874,2017-08-14 09:30:31,993139,1,25.00,569,,organic search
13687934,2706967,2016-12-07 18:08:43,1462133,1,140.00,674,,direct
15856418,3235154,2017-05-24 12:37:03,1232447,1,28.00,794,,email
17216457,3503119,2017-09-04 10:02:43,2098303,1,22.00,949,,direct
16417782,3359813,2017-07-10 11:21:30,1419730,1,35.00,845,,email
19167628,3831126,2017-11-26 09:39:19,1331631,1,22.00,771,,direct
17966760,3671354,2017-10-19 07:54:27,1947200,1,68.00,435,,direct
17430286,3539052,2017-09-11 09:00:35,2248669,1,55.00,526,,other
17845940,3604859,2017-09-30 18:29:58,2216731,1,68.00,909,,other
18833865,3773568,2017-11-14 17:33:52,2350032,1,140.00,928,,email
17019116,3499567,2017-09-02 14:10:58,2133343,1,58.00,727,,direct
18458326,3707802,2017-10-29 22:11:42,2403987,1,140.00,646,,direct
14844490,3017897,2017-03-11 08:20:20,1696448,1,60.00,736,,organic search
17193675,3500093,2017-09-02 18:23:18,1949874,1,25.00,772,,direct
19175331,3832683,2017-11-26 15:32:35,2510452,1,28.00,554,,direct
16716629,3422363,2017-08-03 20:28:16,1652669,1,125.00,757,,direct
16893953,3452301,2017-08-16 09:17:51,2089979,1,50.00,943,,direct
14349166,2927730,2017-01-20 16:01:17,1343700,1,137.00,598,,direct
17487713,3550922,2017-09-14 08:48:32,2256015,1,35.00,791,,other
17861358,3636527,2017-10-09 19:08:06,2347096,1,68.00,715,,organic search
17494381,3548745,2017-09-13 15:36:47,1471343,1,68.00,910,,direct
18106231,3648665,2017-10-12 18:19:58,1043474,1,38.00,900,,direct
18050315,3639063,2017-10-10 12:39:30,2326302,1,145.00,758,,other
13090723,2590333,2016-10-25 08:34:03,1343370,1,115.00,459,,organic search
15802341,3217073,2017-05-20 18:19:32,1368062,1,98.00,619,,direct
17533351,3654947,2017-10-14 16:41:43,1919452,1,68.00,911,,direct
19670007,3948228,2017-12-16 07:31:35,1907940,1,100.00,642,,email
17979047,3627264,2017-10-07 20:40:42,2314357,1,145.00,758,,direct
14895130,3026061,2017-03-15 14:37:21,573371,1,115.00,782,,email
15881543,3240612,2017-05-26 09:29:40,1727195,1,58.00,527,,direct
17880509,3610407,2017-10-02 12:25:49,2322502,1,42.00,698,,organic search
19612257,3931853,2017-12-13 17:38:40,2595871,1,58.00,657,,email
15046076,3052379,2017-03-28 19:47:23,1836636,1,175.00,732,,direct
14935608,3037629,2017-03-21 18:57:17,1840655,1,39.00,537,,direct
15910564,3251262,2017-06-01 17:30:07,1996956,1,30.00,586,,other
12624938,2526419,2016-09-18 17:04:44,1372378,1,195.00,451,,organic search
15248027,3092460,2017-04-11 20:13:36,1282776,1,18.00,475,,email
16264447,3321579,2017-06-28 14:46:33,2050978,1,45.00,723,,other
16481370,3388821,2017-07-21 08:41:34,1353224,1,25.00,747,,other
18942617,3793104,2017-11-18 10:21:00,441103,1,68.00,912,,direct
19111020,3828622,2017-11-25 17:02:57,2053579,1,50.00,937,,other
14416634,2939346,2017-01-28 16:43:41,1729036,1,135.00,644,,direct
19129152,3824071,2017-11-24 18:59:29,1783996,1,25.00,772,,direct
16893001,3452001,2017-08-16 07:27:36,1994976,1,65.00,817,,other
15335518,3116862,2017-04-17 12:09:10,130920,1,68.00,715,,direct
19978071,4013542,2017-12-26 19:55:35,1433343,1,65.00,574,,direct
20023626,4031424,2017-12-29 13:06:08,1581444,1,14.00,862,,direct
17686954,3604455,2017-09-30 16:05:00,2283814,1,55.00,856,,direct
15050882,3053077,2017-03-29 09:07:50,1782187,1,155.00,755,,organic search
16459274,3373188,2017-07-13 18:54:27,1161328,1,145.00,758,,direct
16256423,3331554,2017-07-01 14:54:41,1823998,1,20.00,475,,organic search
14594374,2971648,2017-02-14 11:01:49,1723002,1,88.00,514,,direct
16606050,3397154,2017-07-25 22:06:25,2111819,1,28.00,743,,direct
13129504,2596101,2016-10-28 09:55:17,1482698,1,80.00,701,,direct
14434897,2942413,2017-01-30 12:50:09,1733189,1,22.00,771,,other
15328147,3148526,2017-04-28 20:55:26,1192085,1,55.00,763,,organic search
19875472,3996351,2017-12-26 04:59:17,1506429,1,12.00,476,,direct
20042658,4025781,2017-12-28 14:42:38,2658920,1,165.00,917,,organic search
13307140,2627825,2016-11-09 08:06:22,1483528,1,235.00,584,,direct
15569108,3172313,2017-05-06 07:47:34,1361089,1,140.00,702,,organic search
20099700,4037392,2017-12-30 20:42:45,2334297,1,109.00,758,,direct
12533752,2510151,2016-09-08 11:10:18,538825,1,78.00,503,,direct
19726612,3964599,2017-12-18 13:32:02,2424205,1,150.00,647,,direct
19584616,3923851,2017-12-12 17:00:14,2513529,1,58.00,741,,email
18987564,3799701,2017-11-19 19:37:43,1432228,1,68.00,567,,direct
15883852,3241239,2017-05-26 13:08:22,1743144,1,28.00,826,,direct
16099846,3286947,2017-06-16 06:56:49,1545993,1,88.00,869,,direct
17638750,3570443,2017-09-20 10:15:23,1901318,1,225.00,600,,email
13522586,2670369,2016-11-26 07:22:37,1385424,1,100.00,642,,email
17970080,3634037,2017-10-09 10:58:50,1341479,1,65.00,832,,direct
13279345,2623231,2016-11-07 06:53:22,1566047,1,100.00,650,,organic search
19226942,3937523,2017-12-14 13:42:40,1632928,1,69.00,719,,direct
17825750,3601509,2017-09-29 16:14:54,2313137,1,180.00,585,,direct
16235436,3314637,2017-06-26 10:23:46,1309865,1,58.00,527,,email
16848103,3444335,2017-08-13 14:27:26,1637181,1,175.00,732,,organic search
18038079,3638292,2017-10-10 09:06:15,2336143,1,88.00,597,,direct
19067277,3813325,2017-11-22 18:20:29,524689,1,35.00,946,,direct
18987657,3799701,2017-11-19 19:37:43,1432228,1,68.00,567,,direct
19723281,3963312,2017-12-18 10:33:57,1576351,1,140.00,651,,direct
16537936,3386170,2017-07-19 17:10:54,1961533,1,15.00,904,,direct
18672407,3748731,2017-11-09 14:26:50,2438565,1,145.00,758,,direct
18370161,3709284,2017-10-30 12:03:10,1599773,1,150.00,931,,email
19260023,3853373,2017-11-30 18:02:58,2246387,1,100.00,650,,direct
19195653,3894165,2017-12-07 23:04:18,1442879,1,88.00,921,social,paid
11560681,2370097,2016-05-31 21:17:54,1407734,1,28.00,443,affiliate,paid
20012577,4020118,2017-12-27 15:04:04,2298858,1,39.00,856,social,paid
19400624,3877917,2017-12-05 08:18:51,2556034,1,55.00,742,search,paid
17917066,3616465,2017-10-04 08:32:59,2328162,1,68.00,777,search,paid
14306804,2919291,2017-01-16 19:46:55,1525202,1,65.00,502,search,paid
15365447,3122594,2017-04-19 14:48:56,1912757,1,60.00,524,affiliate,paid
19090072,3816077,2017-11-23 15:49:36,1938988,1,40.00,860,affiliate,paid
15526838,3163995,2017-05-03 08:43:03,1942459,2,16.00,475,affiliate,paid
17671227,3575678,2017-09-22 06:47:43,1835625,1,145.00,758,display,paid
11986719,2427520,2016-07-14 03:44:57,1439476,1,30.00,547,affiliate,paid
19077416,3814044,2017-11-22 23:13:47,2494614,1,68.00,908,social,paid
15203892,3081749,2017-04-10 01:34:27,1576624,1,48.00,768,other,paid
17661946,3574207,2017-09-21 14:55:02,2279283,1,145.00,758,affiliate,paid
18858611,3784066,2017-11-16 13:19:44,2465691,1,145.00,758,search,paid
13041247,2583102,2016-10-20 19:54:38,1525988,1,100.00,642,other,paid
16373203,3347924,2017-07-07 06:32:52,859440,1,55.00,835,affiliate,paid
14801808,3008967,2017-03-07 09:58:07,1357604,1,22.00,474,affiliate,paid
19248021,3847122,2017-11-29 08:12:58,2025279,2,35.00,769,search,paid
18601495,3732723,2017-11-05 19:54:10,2423947,1,68.00,777,search,paid
16012577,3264353,2017-06-08 11:09:47,1990706,1,145.00,833,affiliate,paid
16867692,3449285,2017-08-15 10:31:10,1917298,1,68.00,813,other,paid
14934589,3033751,2017-03-19 20:12:07,1683831,1,20.00,475,affiliate,paid
15886130,3241817,2017-05-26 17:33:04,1576624,1,75.00,811,other,paid
18986443,3799520,2017-11-19 19:00:34,2481365,1,145.00,758,search,paid
16158152,3342627,2017-07-04 13:54:38,2063765,1,100.00,642,other,paid
18602729,3732925,2017-11-05 20:45:28,1507132,1,100.00,913,search,paid
15565713,3172447,2017-05-06 09:03:51,1536186,1,60.00,621,other,paid
19290455,3855460,2017-12-01 07:58:26,1902620,1,68.00,910,display,paid
14070776,2864171,2016-12-26 13:58:15,1340758,1,16.00,481,affiliate,paid
12009140,2431594,2016-07-15 23:34:40,1411592,1,58.00,505,affiliate,paid
13499437,2665622,2016-11-24 17:33:43,1576624,1,68.00,629,other,paid
13613487,2688520,2016-12-02 18:02:39,1612478,1,125.00,680,search,paid
18949689,3794241,2017-11-18 16:31:17,2310078,1,155.00,758,other,paid
19741352,3968773,2017-12-19 07:14:27,2576459,1,125.00,920,other,paid
17312912,3523257,2017-09-07 17:17:04,1864134,1,68.00,908,search,paid
18822227,3771388,2017-11-14 07:23:24,2455183,1,68.00,908,social,paid
15857732,3234734,2017-05-24 09:53:46,1987694,1,69.00,515,display,paid
14140530,2875604,2016-12-29 23:36:20,1666449,1,27.00,662,affiliate,paid
18559157,3725968,2017-11-03 22:58:52,2310078,1,185.00,563,other,paid
13481562,2663065,2016-11-22 18:36:21,1594722,1,140.00,661,other,paid
18235858,3669820,2017-10-18 17:49:52,1793514,1,68.00,578,search,paid
18987467,3799667,2017-11-19 19:30:39,2310078,1,168.00,923,other,paid
18632970,3738250,2017-11-06 22:21:09,2310078,1,68.00,908,other,paid
19242250,3846083,2017-11-28 23:29:45,1414296,1,68.00,777,search,paid
14776505,3003968,2017-03-05 11:34:02,1809847,1,68.00,715,display,paid
17772212,3592243,2017-09-27 08:56:53,1490184,1,68.00,908,affiliate,paid
14801828,3008967,2017-03-07 09:58:07,1357604,1,55.00,768,affiliate,paid
19121268,3822297,2017-11-24 14:08:28,2214889,1,16.00,475,affiliate,paid
19542526,3911732,2017-12-11 08:34:24,2000604,1,55.00,763,affiliate,paid
16478919,3376423,2017-07-15 13:00:12,2085240,1,32.00,735,social,paid
19521894,3906831,2017-12-10 12:07:04,2579992,1,115.00,1011,search,paid
19923389,4003687,2017-12-26 09:16:42,1353144,2,45.00,811,social,paid
18201590,3670810,2017-10-19 01:51:25,2351033,1,78.00,875,search,paid
19207469,3839373,2017-11-27 17:20:07,1381293,1,155.00,755,search,paid
15485750,3150984,2017-04-29 16:55:12,1478503,1,22.00,771,affiliate,paid
19337926,3864719,2017-12-03 09:41:44,2496870,1,78.00,892,search,paid
15196194,3079679,2017-04-09 19:26:30,1576624,1,22.00,771,other,paid
17818162,3599962,2017-09-29 09:15:36,2273451,1,68.00,908,display,paid
14430226,2941561,2017-01-30 07:31:12,1732402,1,55.00,725,display,paid
19792116,3983053,2017-12-22 09:26:36,1989264,1,68.00,909,search,paid
16450705,3369535,2017-07-12 23:37:23,1378438,1,78.00,633,other,paid
10047429,2146085,2016-02-12 18:09:40,1323131,1,20.00,441,other,paid
14008563,2848990,2016-12-21 16:49:57,1368212,1,85.00,613,affiliate,paid
18079462,3644693,2017-10-11 22:49:34,1671627,1,120.00,644,affiliate,paid
18159164,3656704,2017-10-15 10:01:11,2363141,1,155.00,649,search,paid
14161263,2880985,2017-01-01 14:27:25,1669654,1,120.00,620,display,paid
18637547,3739035,2017-11-07 07:24:59,1336013,1,100.00,642,search,paid
19404587,3878754,2017-12-05 10:04:43,2525926,1,68.00,908,other,paid
15560925,3170849,2017-05-05 11:00:00,1947631,1,120.00,516,display,paid
17754241,3589397,2017-09-26 12:41:06,1915794,1,120.00,620,search,paid
19682405,3952008,2017-12-16 15:47:07,1874752,1,68.00,435,other,paid
15355856,3122074,2017-04-19 10:34:41,1557392,1,115.00,458,display,paid
17293247,3519568,2017-09-07 10:43:55,919979,1,53.00,692,other,paid
19423552,3883317,2017-12-06 06:15:51,2464531,1,155.00,933,other,paid
12799916,2546898,2016-09-30 17:34:01,870884,1,115.00,458,affiliate,paid
18723800,3754659,2017-11-10 19:01:51,2173200,1,225.00,600,other,paid
13624924,2938623,2017-01-28 06:49:01,1614278,2,100.00,642,search,paid
18432021,3703570,2017-10-28 14:10:49,1875761,1,68.00,909,social,paid
19015053,3803583,2017-11-20 14:41:35,2485512,1,150.00,647,search,paid
18949284,3794187,2017-11-18 16:10:38,2442925,1,68.00,908,other,paid
14553682,2963923,2017-02-10 18:33:25,1481345,1,30.00,586,affiliate,paid
19746584,3970613,2017-12-19 11:35:01,2620354,1,22.00,553,affiliate,paid
18455116,3707481,2017-10-29 20:09:10,2200499,1,100.00,642,affiliate,paid
15922532,3247615,2017-05-30 16:11:53,1988794,1,22.00,771,affiliate,paid
13611617,2688132,2016-12-02 14:39:24,1612204,1,195.00,451,search,paid
18890216,3784425,2017-11-16 14:02:26,2465355,1,115.00,458,social,paid
15070110,3056538,2017-03-30 19:45:16,1576624,1,138.00,756,other,paid
18681571,3747349,2017-11-09 08:33:23,1417626,1,88.00,612,affiliate,paid
16227651,3312842,2017-06-26 06:34:52,2046676,1,145.00,758,social,paid
16748587,3428004,2017-08-06 18:18:02,2140966,1,38.00,846,social,paid
14274780,2911475,2017-01-13 12:59:34,1568357,1,48.00,770,affiliate,paid
14315311,2920763,2017-01-17 18:01:12,1703289,1,175.00,732,other,paid
14237600,2902579,2017-01-09 16:49:03,1040137,1,69.00,515,social,paid
20100734,4037593,2017-12-30 22:02:17,1640100,1,115.00,458,other,paid
18095126,3646540,2017-10-12 10:04:26,2354921,1,100.00,643,affiliate,paid
12714028,2534027,2016-09-23 10:20:13,1485551,1,28.00,443,search,paid
14358822,2929262,2017-01-22 05:19:59,1715152,1,50.00,587,social,paid
19875300,3998495,2017-12-26 06:28:04,2588888,1,12.00,476,search,paid
16171711,3300748,2017-06-22 07:37:19,1636217,1,50.00,827,affiliate,paid
19540686,3915220,2017-12-11 17:02:18,1967342,1,68.00,908,search,paid
13070417,2587406,2016-10-23 19:34:05,1497834,1,140.00,702,other,paid
14557687,2964544,2017-02-11 04:58:39,1760727,1,175.00,732,other,paid
20036047,4024355,2017-12-28 10:14:00,2657888,1,55.00,882,other,paid
19545668,3912679,2017-12-11 10:36:10,2584762,1,68.00,891,search,paid
13704572,2714746,2016-12-08 22:21:59,1623342,1,98.00,597,search,paid
19984794,4014674,2017-12-26 21:57:38,2649990,1,68.00,910,search,paid
16481886,3376673,2017-07-15 15:15:56,2085718,1,145.00,500,display,paid
18780612,3764564,2017-11-12 18:35:36,2310078,1,225.00,734,other,paid
17508107,3550655,2017-09-14 07:35:41,2258797,1,65.00,465,search,paid
14213299,2891956,2017-01-07 07:43:06,1624455,1,140.00,651,search,paid
16214676,3310801,2017-06-25 05:13:15,2044528,1,68.00,567,,direct
17563417,3560277,2017-09-17 10:27:25,1718312,1,15.00,903,,direct
14082707,2865992,2016-12-26 20:23:41,1659708,1,88.00,666,,email
14611279,2975016,2017-02-15 16:06:57,1486373,1,68.00,715,,direct
16210471,3310095,2017-06-24 15:38:12,1910260,1,88.00,575,,direct
14041050,2860414,2016-12-26 07:18:03,558134,1,50.00,556,,direct
17871825,3608660,2017-10-01 22:51:03,1640282,1,225.00,918,,direct
13077837,2588406,2016-10-24 09:54:10,1253865,1,180.00,645,,direct
18002366,3630900,2017-10-09 05:47:38,1490184,1,100.00,642,,email
14770050,3002796,2017-03-04 14:19:52,1556985,1,25.00,447,,direct
14378695,2932615,2017-01-24 08:29:15,1609872,1,155.00,647,,direct
18751926,3759403,2017-11-11 22:57:33,1497236,1,145.00,758,,direct
19333556,3863887,2017-12-03 06:21:21,2540796,1,145.00,758,,direct
19937571,4006132,2017-12-26 11:03:08,1448461,1,69.00,818,,email
19564459,3918301,2017-12-12 06:58:41,2049981,1,68.00,435,,direct
14513357,2955753,2017-02-07 18:59:31,1752772,1,70.00,522,,direct
15447511,3140831,2017-04-26 12:11:38,1462133,1,58.00,527,,email
12148506,2452773,2016-07-31 09:58:17,1448278,1,145.00,500,,organic search
11073052,2268202,2016-04-25 06:29:11,1372378,1,145.00,500,,email
12292659,2476043,2016-08-15 18:40:17,1314970,1,28.00,554,,direct
14392600,2935266,2017-01-25 21:37:07,1419578,1,20.00,441,,direct
14572975,2967364,2017-02-12 15:48:56,1438336,1,85.00,583,,direct
19722605,3963182,2017-12-18 10:14:01,1596791,1,145.00,758,,direct
10864373,2265010,2016-04-04 14:43:37,1371069,1,60.00,465,,direct
16422061,3360964,2017-07-10 16:13:22,2075998,1,40.00,752,,organic search
15007073,3045838,2017-03-25 15:05:54,1743144,1,98.00,718,,organic search
17363242,3534723,2017-09-10 08:10:53,1554239,1,78.00,749,,email
18068808,3642343,2017-10-11 10:22:45,1431331,1,16.00,475,,organic search
15472908,3157459,2017-05-01 14:34:32,1805941,1,55.00,501,,direct
16422461,3361097,2017-07-10 16:57:21,1567159,1,16.00,771,,organic search
11470547,2359881,2016-05-25 08:17:58,1363418,1,28.00,512,,organic search
14806225,3010150,2017-03-07 13:18:44,1371028,1,16.00,475,,direct
12330477,2481823,2016-08-19 23:12:00,1224710,1,175.00,484,,organic search
16625232,3403116,2017-07-27 18:51:04,1801854,1,38.00,847,,direct
18906493,3787103,2017-11-16 19:28:55,1466180,1,68.00,908,,email
19752176,3972265,2017-12-19 15:33:14,2367162,1,88.00,612,,direct
17002982,3471483,2017-08-23 13:07:26,2052616,1,25.00,447,,direct
16229873,3313338,2017-06-26 07:23:37,1729713,1,22.00,852,,email
17223215,3515360,2017-09-07 08:14:41,508319,1,28.00,887,,direct
16302755,3328150,2017-06-30 12:20:25,1828033,1,28.00,826,,other
18644973,3887403,2017-12-06 18:26:18,1355780,1,168.00,923,,direct
17137782,3493549,2017-08-31 07:17:48,2150940,1,50.00,942,,organic search
16401421,3355087,2017-07-09 07:31:09,1921487,1,38.00,849,,direct
16552619,3392883,2017-07-23 15:05:43,1367830,1,15.00,904,,direct
17700583,3586820,2017-09-25 18:56:04,1176875,1,16.00,475,,direct
14948332,3036138,2017-03-20 20:52:49,1451590,1,28.00,554,,direct
14034704,2859560,2016-12-25 20:20:20,1372785,1,68.00,629,,direct
15164128,3072200,2017-04-07 18:54:29,1830432,1,22.00,771,,organic search
16183928,3303780,2017-06-23 05:30:23,1679814,1,65.00,859,,other
16335371,3339628,2017-07-03 19:28:07,1174314,1,88.00,869,,direct
16750247,3428222,2017-08-06 20:11:52,2138482,1,16.00,662,,email
15585002,3175092,2017-05-07 18:01:37,1322715,1,55.00,796,,other
15949818,3254659,2017-06-04 06:28:19,1216721,1,25.00,776,,other
18302776,3684367,2017-10-23 06:59:52,1459483,1,95.00,889,,direct
17616188,3566870,2017-09-19 07:26:14,2166179,1,35.00,791,,organic search
17898087,3632721,2017-10-09 08:46:12,1454413,1,88.00,597,,direct
19203186,3842448,2017-11-28 08:06:20,2203200,1,55.00,725,,direct
18781263,3764716,2017-11-12 19:01:15,1628207,1,140.00,928,,direct
19631109,3937163,2017-12-14 12:51:26,2549586,1,100.00,652,,other
16361202,3345948,2017-07-06 07:22:46,1609872,1,88.00,597,,direct
15572718,3955079,2017-12-17 08:12:40,1406590,1,78.00,779,,organic search
16807952,3437681,2017-08-10 13:39:49,1615684,1,38.00,900,,email
17740791,3587442,2017-09-25 22:27:06,2105605,1,53.00,692,,direct
17260438,3511043,2017-09-07 06:14:24,650667,1,68.00,908,,direct
18213609,3666065,2017-10-17 15:16:11,1745557,1,168.00,563,,other
19346262,3866126,2017-12-03 13:44:52,398401,1,68.00,715,,organic search
13712399,2721347,2016-12-09 13:29:19,1296684,1,98.00,619,,email
18396796,3698391,2017-10-26 18:09:58,2273791,1,68.00,908,,direct
19062930,3812979,2017-11-22 16:16:44,1471343,1,135.00,914,,direct
19488331,3899308,2017-12-08 22:01:57,2237407,1,32.00,570,,email
13796313,2753733,2016-12-12 10:14:10,1572218,1,70.00,522,,email
19284391,3854181,2017-11-30 22:36:54,2530482,1,55.00,768,,organic search
19373127,3871391,2017-12-04 10:21:53,2536447,1,150.00,931,,email
