user_id,discovery_channel_category,discovery_channel,discovery_time,discovery_platform,location,gender
2354525,paid,display,2017-10-12 07:44:44,desktop,US,female
1604828,paid,affiliate,2016-11-28 14:11:22,mobile,US,female
1467492,paid,search,2016-08-24 20:01:42,desktop,US,male
2400523,other,,2017-10-28 18:39:19,mobile,US,
2101899,direct,,2017-07-22 07:09:16,mobile,US,
1594222,organic search,,2016-11-22 12:01:23,desktop,US,female
2516863,direct,,2017-11-27 17:36:18,desktop,US,female
508804,organic search,,2016-09-08 13:03:29,desktop,US,female
1957046,direct,,2017-11-26 15:40:45,mobile,US,male
1938071,paid,display,2017-05-01 10:30:48,desktop,US,female
2650504,paid,social,2017-12-26 23:48:27,mobile,US,female
2406774,paid,other,2017-10-24 15:43:33,mobile,US,female
2084130,direct,,2017-07-14 16:34:23,desktop,US,female
1825821,other,,2017-01-08 04:03:52,mobile,international,female
1591492,direct,,2017-11-21 17:03:00,desktop,US,female
1307832,organic search,,2016-01-10 14:39:36,desktop,international,male
2496158,email,,2017-11-29 08:28:15,mobile,US,female
2064775,paid,affiliate,2016-06-13 04:58:19,desktop,US,female
1339334,direct,,2016-02-26 15:15:11,desktop,US,female
1689903,paid,affiliate,2017-08-29 14:41:04,desktop,US,female
843043,organic search,,2017-07-19 10:09:39,mobile,US,female
1463417,other,,2016-08-22 08:49:35,desktop,US,male
2589283,direct,,2017-12-12 08:13:19,mobile,US,female
2549923,paid,social,2017-12-04 20:16:58,mobile,US,female
1573903,paid,affiliate,2016-10-23 21:02:49,desktop,international,female
1754174,organic search,,2017-01-27 08:12:54,desktop,US,female
1952498,direct,,2017-05-07 18:45:48,mobile,US,male
1618387,organic search,,2016-08-28 07:11:44,mobile,US,female
2390467,paid,other,2017-10-24 20:40:28,mobile,US,female
1414889,organic search,,2016-04-25 08:14:16,desktop,international,female
2598975,paid,search,2017-12-14 12:29:01,desktop,US,female
1743844,paid,search,2017-09-25 22:20:24,desktop,US,
2652328,email,,2017-12-27 09:38:06,desktop,international,
1745530,paid,other,2017-02-03 15:38:58,desktop,US,female
1479493,paid,search,2016-09-03 18:53:51,mobile,US,female
1645318,direct,,2016-12-18 14:04:41,mobile,US,female
1674001,paid,affiliate,2017-12-10 21:29:21,mobile,international,female
1348684,organic search,,2016-03-09 12:24:15,desktop,US,female
670909,paid,search,2017-04-22 14:39:59,mobile,US,female
2521833,paid,search,2017-11-28 18:15:21,mobile,US,female
1506904,direct,,2017-07-20 15:11:40,desktop,US,female
2035149,paid,social,2017-06-20 19:17:47,mobile,US,female
1322189,organic search,,2016-02-03 12:10:28,desktop,US,male
1573477,paid,search,2017-12-11 01:00:45,desktop,US,female
2516343,paid,affiliate,2017-11-27 16:13:41,mobile,US,
1669100,other,,2017-01-01 00:43:37,mobile,US,
1487816,other,,2016-09-10 11:36:53,mobile,US,female
1618465,paid,affiliate,2016-12-05 19:28:21,mobile,international,male
1809887,paid,display,2017-03-05 11:51:08,desktop,US,female
1348641,direct,,2016-03-09 11:29:35,mobile,US,female
2148285,paid,other,2017-08-09 13:12:09,desktop,US,female
1729888,paid,display,2017-01-29 04:24:50,desktop,international,female
1240978,direct,,2016-04-05 18:45:50,desktop,US,female
2031638,paid,affiliate,2017-06-19 09:42:12,desktop,US,
196280,email,,2017-09-10 01:01:43,mobile,international,female
1713654,paid,social,2017-01-20 21:45:34,desktop,US,female
345607,paid,search,2017-12-03 12:22:54,desktop,US,female
2430178,email,,2017-12-26 12:33:03,desktop,US,female
1678298,paid,social,2017-09-12 16:55:21,mobile,US,female
2236168,paid,search,2017-09-08 07:45:12,desktop,US,female
2511008,direct,,2017-11-26 17:31:14,desktop,US,female
1351214,direct,,2016-01-26 19:32:37,mobile,US,
2242959,paid,affiliate,2017-09-09 21:12:23,desktop,international,female
2554143,direct,,2017-12-05 06:35:19,mobile,US,female
1656285,email,,2016-12-26 08:43:24,desktop,US,female
1877458,other,,2017-04-06 14:29:30,mobile,US,female
2252660,paid,affiliate,2017-09-12 07:34:59,desktop,US,female
1774883,paid,affiliate,2017-02-17 11:55:50,mobile,US,female
1350675,other,,2016-03-11 14:41:27,desktop,US,
2406603,paid,affiliate,2017-11-23 18:04:58,desktop,international,female
2486641,paid,social,2017-11-20 19:44:14,mobile,US,female
1837140,paid,other,2017-03-18 05:27:53,mobile,US,male
1607286,paid,search,2016-11-29 19:15:31,desktop,US,female
2513278,direct,,2017-11-27 06:29:29,mobile,US,female
1897562,other,,2017-04-13 21:10:11,desktop,international,female
2373692,organic search,,2017-10-18 19:48:15,desktop,international,female
1602577,paid,affiliate,2016-11-26 19:11:09,desktop,US,male
2706652,email,,2017-12-05 03:43:06,desktop,US,female
1729215,paid,search,2017-01-28 17:32:06,mobile,US,female
2253813,email,,2017-07-07 11:38:49,desktop,US,male
1515803,organic search,,2016-10-05 11:30:33,desktop,US,female
1322011,direct,,2016-01-12 23:11:26,desktop,international,female
1939280,paid,affiliate,2017-03-09 15:01:01,desktop,US,female
1844079,organic search,,2017-03-21 15:35:49,mobile,US,female
2012238,direct,,2017-06-07 14:03:13,mobile,US,male
1488120,other,,2016-09-11 23:58:20,desktop,international,female
1616081,paid,other,2016-12-04 16:56:35,mobile,US,female
2150394,organic search,,2017-08-10 09:03:46,mobile,US,female
2209196,paid,social,2017-07-12 20:02:30,desktop,US,female
2138612,organic search,,2017-08-04 13:21:56,desktop,US,female
1523130,organic search,,2016-10-08 02:23:16,desktop,international,female
1536230,direct,,2016-10-13 01:10:36,desktop,US,female
1885730,paid,social,2017-01-24 16:56:32,desktop,US,
2295177,paid,display,2017-09-26 07:32:06,desktop,US,
2010613,paid,social,2017-09-14 11:40:25,mobile,US,female
1904516,organic search,,2017-04-16 02:00:08,mobile,international,female
1326667,organic search,,2016-02-10 18:14:08,desktop,US,female
1784805,email,,2017-12-27 06:03:14,desktop,US,female
2447839,organic search,,2017-11-12 11:20:35,desktop,US,
2145783,organic search,,2017-08-08 15:28:53,desktop,US,female
2002219,other,,2017-06-01 07:25:56,desktop,international,female
1716789,direct,,2017-01-22 18:45:28,mobile,US,female
1406786,paid,affiliate,2016-05-15 18:58:07,mobile,US,male
1936261,paid,search,2017-10-09 12:51:03,desktop,international,female
1531567,paid,other,2017-12-26 21:29:31,mobile,US,female
2601783,direct,,2017-11-25 12:22:09,desktop,US,female
1732103,paid,search,2017-06-08 23:46:06,desktop,international,female
2269448,organic search,,2017-09-17 20:39:24,mobile,US,male
1472753,organic search,,2016-08-29 07:22:59,desktop,US,male
1876715,paid,social,2017-09-03 12:36:55,mobile,US,female
2546493,organic search,,2017-12-03 21:12:27,desktop,US,female
1536737,organic search,,2017-11-20 19:23:56,mobile,international,female
1556760,direct,,2016-10-27 13:53:49,mobile,US,female
1521740,paid,affiliate,2016-10-09 08:41:22,mobile,international,male
1916550,email,,2017-06-30 09:55:57,desktop,US,female
2028539,direct,,2017-06-06 04:36:12,desktop,US,female
1836426,paid,display,2017-03-15 10:54:00,mobile,US,female
1782691,paid,display,2017-02-21 10:24:10,desktop,US,female
2634922,paid,social,2017-12-24 21:37:33,mobile,US,female
2039858,direct,,2017-06-22 16:24:39,mobile,international,female
1253629,direct,,2017-11-28 14:16:46,mobile,international,male
2588666,paid,search,2017-12-12 05:11:26,mobile,US,female
2059831,organic search,,2017-12-25 13:27:44,mobile,US,female
1478140,email,,2017-11-27 15:16:21,mobile,US,male
2617491,email,,2017-12-18 16:50:11,mobile,US,
1549227,other,,2016-10-23 13:07:32,mobile,US,female
1355488,paid,other,2016-03-16 22:24:16,desktop,international,female
2623240,other,,2017-12-17 13:01:16,desktop,international,female
1369163,paid,display,2016-04-02 10:30:52,desktop,US,female
1822568,email,,2017-12-01 06:20:10,mobile,international,female
1391874,other,,2016-05-01 07:03:14,desktop,US,female
1740891,paid,search,2017-12-18 18:24:14,desktop,US,female
1467902,organic search,,2016-08-25 06:27:36,mobile,international,
1346480,email,,2016-02-22 23:59:12,desktop,international,
1570836,direct,,2016-11-05 00:25:23,desktop,international,
2573866,paid,affiliate,2017-12-09 00:11:31,mobile,international,female
2144304,organic search,,2017-08-06 04:51:35,desktop,international,female
2585000,direct,,2017-12-11 11:19:53,desktop,US,female
1953637,paid,display,2017-05-08 10:04:56,desktop,US,female
1398191,organic search,,2016-05-10 09:19:17,desktop,US,female
1798165,paid,affiliate,2017-02-27 22:20:55,desktop,international,female
1601157,organic search,,2016-11-26 14:28:46,desktop,US,male
1831586,email,,2017-03-15 09:34:04,desktop,US,female
1656421,email,,2017-11-10 10:19:18,mobile,US,female
2608525,paid,social,2017-12-16 19:09:01,mobile,US,female
1555562,other,,2016-10-26 20:50:50,mobile,international,male
2366990,other,,2017-10-16 11:28:00,desktop,US,
2327113,organic search,,2017-10-03 20:34:42,mobile,US,female
1950273,organic search,,2017-05-06 17:20:07,desktop,international,
2286755,other,,2017-09-24 16:00:05,mobile,US,
2466199,other,,2017-11-16 15:20:13,desktop,US,female
1378279,email,,2016-07-22 17:31:50,desktop,US,female
1723058,organic search,,2017-01-25 14:53:40,desktop,US,female
2571283,direct,,2017-12-08 09:49:18,mobile,US,male
2172551,paid,social,2017-08-17 17:09:17,mobile,US,female
1584945,organic search,,2017-12-03 20:31:38,mobile,US,female
1912103,paid,other,2017-04-19 07:23:11,desktop,US,female
2231432,paid,other,2017-09-07 10:16:58,desktop,US,female
2547588,paid,affiliate,2017-12-04 11:49:21,desktop,US,female
1330536,other,,2016-02-17 05:06:40,mobile,US,female
2460762,direct,,2017-12-03 17:50:35,desktop,US,male
1677561,paid,search,2017-01-06 09:20:22,mobile,US,female
2535890,direct,,2017-12-02 05:57:12,mobile,US,female
2419214,direct,,2017-11-24 08:02:11,mobile,US,female
2062700,paid,social,2017-07-04 01:35:41,desktop,US,
1657018,paid,search,2016-09-10 10:46:38,mobile,US,female
2197435,email,,2017-12-08 12:46:16,desktop,US,female
56153,email,,2017-12-02 17:38:35,mobile,US,female
1750522,paid,social,2017-01-21 19:51:47,desktop,US,female
1423606,direct,,2016-06-12 21:35:49,desktop,US,
2236208,direct,,2017-09-08 07:54:26,mobile,US,female
2142232,paid,social,2017-08-07 07:28:11,desktop,US,
1903129,paid,display,2017-04-14 20:54:39,desktop,US,female
2288897,paid,display,2017-09-25 10:21:01,desktop,US,
569907,organic search,,2017-06-29 20:41:26,desktop,US,female
2121875,paid,social,2017-07-30 07:07:31,mobile,US,
2231380,organic search,,2017-09-07 10:09:20,desktop,US,female
52451,paid,affiliate,2017-11-29 14:00:38,desktop,US,
2211577,direct,,2017-08-30 13:40:23,mobile,US,male
1885052,organic search,,2017-04-09 15:23:26,mobile,US,female
2520515,organic search,,2017-11-28 11:52:19,mobile,US,female
2026046,email,,2017-11-30 18:28:25,mobile,US,female
2007433,direct,,2017-06-04 22:29:53,desktop,international,female
2254895,other,,2017-12-03 14:55:54,mobile,US,female
1893377,paid,other,2017-04-12 18:27:54,mobile,US,
2442138,paid,affiliate,2017-11-10 16:13:20,mobile,international,female
2560992,organic search,,2017-12-05 23:23:26,mobile,international,female
1615684,direct,,2016-11-30 09:17:15,desktop,US,female
2570768,direct,,2017-12-08 07:38:52,desktop,US,female
1886573,direct,,2017-12-25 16:38:39,mobile,international,female
340806,email,,2016-06-15 10:45:46,desktop,US,female
1954094,paid,other,2017-05-08 15:13:38,desktop,US,male
1326104,organic search,,2016-02-09 21:43:37,desktop,US,female
2062220,organic search,,2017-07-03 19:17:34,mobile,US,female
1402836,organic search,,2016-05-16 16:55:58,desktop,US,female
2276069,organic search,,2017-12-25 11:07:47,mobile,US,female
2230245,paid,affiliate,2017-09-07 06:43:02,mobile,US,female
1503111,other,,2016-09-26 09:56:53,desktop,US,female
1534574,other,,2016-10-16 05:40:59,desktop,international,female
1883560,organic search,,2017-04-09 19:31:24,mobile,US,
1395021,organic search,,2016-05-05 18:03:15,mobile,international,male
1354044,email,,2016-03-15 13:55:47,desktop,US,male
2187996,paid,affiliate,2017-08-22 22:14:01,mobile,international,female
2470620,direct,,2017-12-03 01:20:35,desktop,US,female
2285520,paid,affiliate,2017-10-27 22:01:04,mobile,US,female
2665226,organic search,,2017-12-30 06:58:00,mobile,US,
2076777,organic search,,2017-07-11 03:16:02,mobile,international,female
2187754,paid,social,2017-08-22 20:00:58,mobile,US,female
1947121,paid,display,2017-05-05 05:28:39,desktop,US,female
888676,organic search,,2017-12-26 17:10:02,mobile,US,female
2543064,direct,,2017-12-03 13:53:35,desktop,US,female
1661849,organic search,,2017-12-26 20:05:17,desktop,international,female
1420741,organic search,,2016-06-03 18:02:07,desktop,US,female
1844353,organic search,,2017-03-21 18:14:02,desktop,international,female
2198067,paid,other,2017-03-15 12:33:23,mobile,US,female
2430671,paid,search,2017-11-07 14:12:56,mobile,US,female
2016042,organic search,,2017-06-09 13:55:28,desktop,US,female
2559957,paid,display,2017-12-05 18:37:26,mobile,US,female
2477499,paid,social,2017-11-19 04:50:51,mobile,US,male
1633199,email,,2016-12-12 18:39:04,desktop,US,male
1640228,paid,other,2016-12-15 21:08:20,mobile,US,male
2067439,paid,social,2017-07-06 10:26:12,desktop,US,
2113213,paid,affiliate,2017-07-26 13:38:32,mobile,US,female
918400,email,,2017-12-01 06:22:38,mobile,international,female
1512536,paid,search,2016-09-16 18:12:04,desktop,US,female
2207080,other,,2017-08-28 22:20:56,desktop,international,female
2270115,organic search,,2017-09-18 05:22:05,desktop,international,male
1789066,paid,display,2017-02-24 06:50:40,desktop,US,female
1458800,direct,,2016-08-16 18:07:12,desktop,US,male
1381293,paid,affiliate,2016-04-01 12:08:30,desktop,US,female
2219568,organic search,,2017-09-01 12:43:33,mobile,US,female
1338195,organic search,,2016-02-15 13:26:58,desktop,international,female
1367706,organic search,,2016-03-31 14:19:00,desktop,US,female
1721003,paid,display,2017-01-24 15:44:24,desktop,US,female
2397450,paid,search,2017-10-27 10:34:46,desktop,US,female
1810649,direct,,2017-06-25 20:00:15,desktop,US,male
1505889,email,,2017-09-19 09:55:40,desktop,US,male
1696188,direct,,2017-01-15 07:59:36,mobile,US,female
1231818,email,,2016-03-03 14:31:40,mobile,international,female
1475194,paid,affiliate,2016-08-31 06:30:23,desktop,US,female
2485536,direct,,2017-11-28 11:44:20,desktop,international,female
2563928,organic search,,2017-10-24 10:07:08,desktop,US,male
1474386,organic search,,2016-08-30 14:48:23,mobile,international,male
1750734,paid,display,2017-02-06 19:49:34,desktop,US,female
1483116,organic search,,2016-09-06 15:16:50,desktop,US,female
1698910,organic search,,2017-09-24 14:46:42,mobile,US,female
49320,organic search,,2016-12-20 07:52:19,desktop,US,
2041680,other,,2017-05-20 06:14:39,mobile,international,female
1620376,other,,2016-12-06 19:59:38,desktop,US,female
2442623,organic search,,2017-10-21 16:22:48,desktop,US,female
1386130,direct,,2016-05-04 03:51:24,mobile,US,female
1595313,other,,2016-11-23 05:14:07,mobile,international,
1595997,paid,other,2016-11-23 16:39:13,desktop,international,male
2081191,email,,2017-07-13 08:03:06,mobile,international,female
1473073,paid,search,2016-08-29 12:47:45,desktop,US,female
675779,organic search,,2017-08-09 17:04:35,desktop,international,female
1771234,direct,,2017-12-21 09:36:17,desktop,US,female
1453804,organic search,,2016-08-08 07:27:54,desktop,international,female
1484729,direct,,2016-09-08 16:03:29,desktop,US,female
1743221,email,,2017-12-16 04:11:42,desktop,US,female
1891814,organic search,,2016-12-28 05:10:27,desktop,international,female
1584595,paid,other,2016-11-14 15:36:01,mobile,international,
2114729,paid,social,2017-07-16 03:00:11,mobile,international,
1991586,direct,,2017-05-26 19:13:47,mobile,US,female
1490941,paid,affiliate,2016-09-03 09:17:28,desktop,US,
1930474,paid,display,2017-04-27 12:39:44,desktop,US,female
1446223,direct,,2016-07-27 13:58:27,desktop,US,male
2006093,organic search,,2017-06-04 04:54:45,desktop,international,male
1689981,organic search,,2016-12-21 03:02:43,mobile,international,female
1780683,organic search,,2016-05-22 02:58:50,desktop,international,female
1681397,paid,social,2017-12-14 17:36:04,mobile,US,female
1231511,organic search,,2016-07-15 17:18:20,desktop,US,female
510145,direct,,2017-12-01 13:47:01,desktop,US,female
1895699,organic search,,2017-03-12 13:23:27,desktop,US,
2261024,paid,search,2017-09-14 18:03:20,desktop,US,female
1641592,direct,,2016-12-10 12:37:58,desktop,US,male
2051098,other,,2017-06-28 14:38:01,mobile,US,female
1511770,email,,2016-10-03 07:07:56,desktop,international,male
2351732,other,,2017-10-11 07:25:21,desktop,US,male
1817571,paid,social,2017-10-05 02:09:28,desktop,international,female
2161780,paid,social,2017-08-14 04:11:54,mobile,US,
2124173,organic search,,2017-07-31 00:13:35,mobile,US,
2431674,paid,social,2017-11-07 18:44:04,desktop,US,female
2078297,paid,affiliate,2017-07-11 20:43:54,desktop,US,
2038866,other,,2017-06-22 09:34:35,mobile,US,female
2511621,direct,,2017-11-26 19:25:19,desktop,international,female
1396798,other,,2016-05-08 14:11:28,desktop,US,female
1550420,paid,affiliate,2016-10-24 02:54:59,mobile,international,male
2465383,paid,display,2017-11-16 11:57:32,desktop,US,female
1998756,organic search,,2017-05-30 18:41:40,mobile,international,female
2662003,paid,affiliate,2017-12-29 08:53:09,mobile,international,female
2471271,paid,affiliate,2017-11-12 17:00:08,desktop,US,female
1493981,organic search,,2016-08-18 05:39:43,desktop,US,female
1973722,paid,display,2017-05-17 12:03:25,mobile,US,female
2106168,paid,social,2017-07-23 20:06:05,mobile,international,female
2487258,paid,social,2017-11-20 23:04:46,mobile,international,female
2402498,paid,affiliate,2017-10-29 14:17:53,mobile,US,female
2019391,paid,affiliate,2017-06-11 15:12:21,mobile,US,male
2365530,paid,display,2017-10-15 21:11:11,desktop,US,female
1966988,paid,affiliate,2017-12-26 13:29:01,mobile,international,female
2408464,paid,social,2017-10-21 19:41:45,mobile,US,female
1348281,paid,affiliate,2016-02-02 02:42:57,desktop,US,female
1615930,organic search,,2016-12-04 15:14:18,desktop,US,female
1995927,organic search,,2017-05-18 06:37:52,mobile,international,female
2101820,direct,,2016-08-03 01:28:16,mobile,international,female
253031,paid,social,2017-04-04 14:25:33,desktop,US,
512471,direct,,2016-10-25 23:28:52,desktop,international,female
2056736,paid,social,2017-07-01 07:07:22,mobile,US,female
1742645,direct,,2017-02-03 09:16:31,desktop,US,female
2102384,paid,search,2017-07-19 21:40:18,desktop,US,
2076598,paid,affiliate,2017-07-09 04:14:23,mobile,international,female
1357303,organic search,,2016-03-19 00:51:19,desktop,US,female
1673065,paid,display,2017-01-03 15:34:40,desktop,US,female
2056615,paid,affiliate,2017-06-09 05:35:50,mobile,international,
1707263,paid,affiliate,2017-01-19 05:05:33,mobile,US,male
1521362,paid,social,2017-10-08 20:52:53,mobile,US,female
2494223,email,,2017-11-22 20:08:15,mobile,international,female
2025197,paid,social,2016-10-10 06:51:26,mobile,US,female
2361731,organic search,,2017-10-14 20:02:00,mobile,US,female
2525198,paid,search,2017-11-29 15:16:48,mobile,US,female
1745982,paid,social,2017-01-12 05:32:45,desktop,US,female
2456447,paid,social,2017-11-14 12:41:16,desktop,US,female
1905128,paid,other,2017-04-16 08:05:44,desktop,international,female
480706,email,,2016-12-26 10:24:15,desktop,US,female
1636530,direct,,2016-12-14 08:51:33,mobile,US,male
2620533,organic search,,2017-12-19 12:20:52,mobile,US,male
1713306,paid,social,2017-01-21 07:59:54,desktop,US,female
875959,direct,,2017-12-10 13:34:01,desktop,US,female
1464430,organic search,,2016-08-22 22:21:48,desktop,US,female
2140686,paid,social,2017-08-06 15:40:48,mobile,US,female
1959521,direct,,2017-05-11 05:10:46,mobile,international,
2542752,direct,,2017-12-03 13:10:29,mobile,US,
1718301,paid,display,2017-01-23 11:59:15,desktop,US,female
1948919,paid,social,2017-09-17 13:52:09,mobile,international,
2158493,paid,search,2017-10-01 20:33:50,mobile,US,female
1898374,other,,2017-04-14 03:17:52,mobile,US,female
2174895,paid,social,2017-08-18 11:52:34,mobile,US,male
1473794,organic search,,2016-08-30 05:26:21,desktop,international,female
2642712,direct,,2017-12-26 07:54:41,mobile,US,female
1947312,paid,affiliate,2017-05-05 06:58:00,mobile,US,female
2175634,paid,social,2017-08-18 16:03:50,mobile,US,female
2294708,organic search,,2017-09-26 06:06:47,desktop,US,female
2253406,direct,,2017-09-12 11:48:40,desktop,US,female
2634099,paid,search,2017-12-24 12:43:09,mobile,US,
2483702,email,,2017-11-20 06:47:01,mobile,US,female
2145827,direct,,2017-08-08 15:44:50,mobile,US,
2383767,paid,search,2017-10-22 16:56:17,desktop,US,
1669364,email,,2017-05-09 13:10:43,mobile,US,female
992707,paid,affiliate,2017-08-27 05:14:04,desktop,US,female
1649303,organic search,,2016-12-20 15:31:01,desktop,US,female
1342384,direct,,2017-12-25 13:43:04,mobile,US,male
2539348,paid,display,2017-12-02 18:50:50,desktop,US,
1950128,email,,2017-11-28 07:58:02,desktop,US,female
1955708,organic search,,2017-03-27 11:53:23,desktop,US,female
1562862,paid,affiliate,2016-10-31 01:31:43,mobile,international,
2127617,paid,display,2017-08-01 09:45:57,desktop,US,
1581148,organic search,,2016-11-12 12:29:10,mobile,international,
1338428,direct,,2016-02-25 10:43:08,desktop,US,female
1673657,direct,,2017-01-03 22:40:35,mobile,international,female
2170271,paid,social,2017-08-16 20:33:35,desktop,US,female
2622424,paid,affiliate,2017-12-19 22:24:32,mobile,US,female
2513344,paid,other,2017-11-27 06:43:58,mobile,US,female
1340268,organic search,,2016-02-28 01:32:05,desktop,international,female
2132639,organic search,,2017-08-03 11:12:28,mobile,US,male
1411329,direct,,2016-05-24 18:25:48,desktop,US,male
1985029,organic search,,2017-04-26 13:09:57,desktop,US,female
1371896,other,,2016-04-05 17:18:29,desktop,US,male
1796508,paid,display,2017-02-27 09:00:45,desktop,US,female
1440522,email,,2017-05-31 11:15:42,desktop,US,female
2214187,email,,2017-08-31 10:35:03,desktop,US,female
2349594,direct,,2017-10-10 13:37:58,desktop,US,female
1992922,organic search,,2017-05-27 09:49:40,desktop,international,female
2318597,organic search,,2016-08-21 11:02:34,desktop,international,
2582677,paid,affiliate,2017-12-10 19:50:00,mobile,US,female
1939573,other,,2017-05-02 03:46:54,mobile,international,female
1589421,direct,,2016-11-18 13:40:52,desktop,US,female
2621015,direct,,2017-12-19 14:38:21,desktop,US,female
1420730,paid,affiliate,2016-05-27 21:02:53,desktop,US,female
2015187,organic search,,2017-06-09 06:00:48,mobile,international,male
1955159,email,,2016-09-26 18:42:04,mobile,US,female
2348807,paid,search,2017-10-10 09:12:00,mobile,US,
2258006,paid,other,2017-09-13 21:23:15,mobile,US,female
2006648,paid,affiliate,2017-04-26 16:41:15,desktop,US,female
2072071,paid,social,2017-07-08 14:50:57,desktop,US,
1798551,direct,,2017-02-28 05:05:07,desktop,US,female
2526155,paid,other,2017-11-29 19:47:49,mobile,US,female
1992776,paid,social,2017-08-22 12:27:43,mobile,US,
1668516,organic search,,2016-12-31 12:44:37,desktop,US,female
1702410,paid,other,2017-01-17 11:03:20,mobile,international,female
181351,direct,,2017-09-12 18:59:59,mobile,US,female
2611248,paid,search,2017-12-16 20:30:48,desktop,US,female
1728672,organic search,,2017-01-28 12:15:07,mobile,US,male
1349945,direct,,2016-03-10 19:42:48,desktop,US,female
490845,direct,,2016-12-11 06:10:55,desktop,US,male
2420339,organic search,,2017-11-04 20:53:24,mobile,US,female
1338371,direct,,2016-02-24 17:04:21,desktop,US,male
1708250,paid,affiliate,2017-12-13 07:06:16,desktop,US,female
1580860,paid,social,2017-10-27 22:35:10,desktop,US,female
2149350,paid,affiliate,2017-08-09 20:41:11,desktop,US,
2102993,paid,social,2017-07-22 16:11:55,desktop,US,female
2628600,paid,search,2017-12-22 06:20:44,mobile,US,female
2295665,direct,,2017-09-26 08:51:48,desktop,US,
2534244,direct,,2017-12-01 18:34:59,mobile,US,
1472474,direct,,2016-08-28 21:30:54,mobile,US,male
1870168,paid,display,2017-04-03 07:49:20,desktop,US,female
2151493,organic search,,2017-08-10 17:38:37,mobile,US,female
1599678,other,,2016-11-25 17:04:30,desktop,US,female
2653381,direct,,2017-12-27 12:58:28,desktop,US,male
2515001,direct,,2017-11-27 11:47:09,desktop,international,
1730211,paid,display,2017-01-29 07:42:36,desktop,US,female
1457170,paid,social,2016-08-14 10:56:49,mobile,US,female
2354769,organic search,,2017-10-12 09:13:08,desktop,US,female
2256162,paid,other,2017-09-13 08:38:26,desktop,US,male
2033292,paid,affiliate,2017-06-19 22:04:09,mobile,international,female
2091259,paid,social,2017-06-29 19:50:46,mobile,international,
2234939,paid,affiliate,2017-09-07 23:06:06,mobile,international,female
1715153,organic search,,2017-01-22 05:11:48,mobile,international,female
2614833,direct,,2017-12-18 03:16:06,desktop,US,female
2349765,other,,2017-10-10 14:54:14,desktop,US,female
1575516,organic search,,2016-11-08 06:18:08,mobile,international,male
1632267,paid,display,2016-12-12 12:05:53,desktop,US,female
1484353,paid,affiliate,2016-03-27 21:15:28,mobile,US,male
2558359,direct,,2017-12-05 12:49:01,desktop,US,female
1687027,paid,display,2017-01-11 19:07:10,desktop,US,female
1565992,paid,affiliate,2016-07-28 09:38:52,desktop,international,female
1545091,organic search,,2016-10-20 22:33:52,mobile,international,female
1649263,email,,2016-12-20 15:10:48,desktop,US,male
1457812,paid,search,2016-08-14 19:16:05,desktop,US,female
1336197,organic search,,2016-02-11 23:28:41,desktop,US,female
2290773,other,,2017-09-25 16:29:00,mobile,US,female
1566524,direct,,2016-11-01 21:02:43,mobile,international,female
1967200,paid,other,2017-05-14 10:28:27,mobile,international,female
1864279,organic search,,2017-03-11 06:17:35,mobile,US,female
1599763,paid,affiliate,2016-11-25 17:54:31,mobile,US,female
1787137,email,,2017-12-29 08:43:33,mobile,international,female
1570996,paid,affiliate,2016-11-05 05:57:35,mobile,international,
1881204,paid,search,2017-10-24 23:40:04,desktop,US,female
2123392,paid,affiliate,2017-07-30 17:20:34,desktop,US,female
2502792,direct,,2017-11-24 21:31:02,desktop,international,
1638664,email,,2016-11-07 08:51:18,mobile,international,male
1862823,paid,display,2017-01-24 13:11:11,desktop,US,male
2207822,organic search,,2017-08-29 06:55:09,desktop,US,female
2637810,direct,,2017-12-25 14:34:44,mobile,US,female
1668718,organic search,,2016-12-10 18:49:52,mobile,US,female
1811718,organic search,,2017-03-06 09:37:07,mobile,international,male
1600173,direct,,2016-11-24 22:28:46,mobile,US,
1307802,other,,2016-01-10 13:32:08,desktop,international,male
1921678,paid,social,2017-04-23 09:38:41,desktop,international,female
2561721,direct,,2017-12-06 06:24:58,mobile,US,
676645,direct,,2017-11-27 07:50:09,desktop,US,female
2400054,paid,other,2017-10-28 14:56:16,mobile,US,female
2643141,paid,social,2017-12-26 08:35:12,mobile,US,female
2598074,paid,other,2017-12-14 08:36:23,desktop,US,female
1837937,other,,2017-03-18 13:27:39,desktop,international,female
871031,paid,social,2016-10-15 19:14:43,desktop,US,female
2634089,direct,,2017-12-24 12:38:29,desktop,US,female
1087737,paid,social,2017-09-08 06:59:03,desktop,international,female
1418346,organic search,,2016-06-03 15:24:13,mobile,US,female
2596126,organic search,,2017-12-13 18:16:23,desktop,US,
2586158,direct,,2017-12-11 16:08:52,desktop,US,female
2413063,email,,2017-11-27 06:14:21,mobile,US,female
1781273,paid,affiliate,2017-02-20 16:54:13,desktop,international,female
1476035,paid,affiliate,2016-08-31 15:40:57,mobile,international,
2500250,direct,,2017-11-24 10:42:14,mobile,US,
2468949,direct,,2017-12-03 11:14:49,desktop,US,
2665577,paid,affiliate,2017-12-30 06:33:57,desktop,US,female
1715333,paid,affiliate,2017-12-02 18:26:25,mobile,US,male
1945334,direct,,2017-05-04 10:31:55,mobile,US,female
1368181,direct,,2016-02-12 20:44:43,mobile,US,female
1637348,organic search,,2016-11-21 01:33:17,mobile,US,female
